model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,10,IfcBeam Beton C20/25 Ortbeton,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.518723,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Betonfertigteil hochfest | Betonfertigteil normalfest | Hartbeton einschichtig | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Hartbeton zweischichtig | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 700 | Bohrpfahlbeton,0.518723 | 0.514885 | 0.513195 | 0.511541 | 0.510221 | 0.505623 | 0.492153 | 0.489569 | 0.488149 | 0.483868
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,11,IfcBeam Beton C25/30,Tiefbaubeton | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil normalfest,2,Tiefbaubeton,0.534805,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.919721,0.833333,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest | Betonziegel | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Messing-/Baubronzeblech | Glasfaserbeton,0.534805 | 0.525639 | 0.512189 | 0.501885 | 0.491944 | 0.489440 | 0.487388 | 0.478948 | 0.475035 | 0.471710
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,12,IfcBeam Beton C25/30 Fertigteil,Betonfertigteil normalfest,Betonfertigteil normalfest,1,Betonfertigteil hochfest,0.577237,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Betonfertigteil hochfest | Betonfertigteil normalfest | Betonziegel | Tiefbaubeton | Tiefgründung Vorgefertigter Betonpfahl | Dichtungsbahn bituminös | Hartbeton einschichtig | Hartbeton zweischichtig | Dichtungsbahn Polyolefin FPO | Messing-/Baubronzeblech,0.577237 | 0.565871 | 0.502533 | 0.490740 | 0.488415 | 0.486158 | 0.480774 | 0.480047 | 0.477326 | 0.476009
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,13,IfcBeam Beton C25/30 Ortbeton,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.528412,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Hartbeton einschichtig | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Betonfertigteil normalfest | Hartbeton zweischichtig | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Magerbeton | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonbohrpfahl 1200,0.528412 | 0.521657 | 0.515761 | 0.507861 | 0.504173 | 0.502195 | 0.501489 | 0.500897 | 0.493526 | 0.484135
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,14,IfcBeam Beton C30/37,Tiefbaubeton | Betonfertigteil normalfest,Tiefbaubeton | Betonfertigteil normalfest,2,Tiefbaubeton,0.523014,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.877215,0.750000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Betonziegel | Betonfertigteil normalfest | Glasfaserbeton | Hartbeton zweischichtig | Bohrpfahlbeton | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl | Magerbeton,0.523014 | 0.512123 | 0.482275 | 0.481681 | 0.472896 | 0.465148 | 0.465038 | 0.463787 | 0.460058 | 0.460024
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,15,IfcBeam Beton C30/37 INSITU,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.508258,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Betonziegel | Betonfertigteil normalfest | Tiefgründung Vorgefertigter Betonpfahl | Dichtungsbahn bituminös | Hartbeton einschichtig | Glasfaserbeton | Dichtungsbahn Polyolefin FPO | Hartbeton zweischichtig,0.508258 | 0.498195 | 0.475549 | 0.475299 | 0.469317 | 0.460331 | 0.459166 | 0.457750 | 0.451095 | 0.450160
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,16,IfcBeam Beton C30/37 PRECAST,Betonfertigteil normalfest,Betonfertigteil normalfest,1,Tiefbaubeton,0.491889,4,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.250000,0.430677,0.250000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil normalfest | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | Magerbeton | Betonziegel,0.491889 | 0.475236 | 0.475048 | 0.442325 | 0.431127 | 0.430232 | 0.423515 | 0.418155 | 0.417651 | 0.416827
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,17,IfcBeam Beton C35/45,Tiefbaubeton | Betonfertigteil hochfest,Tiefbaubeton | Betonfertigteil hochfest,2,Tiefbaubeton,0.534498,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest | Betonziegel | Hartbeton einschichtig | Glasfaserbeton | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Messing-/Baubronzeblech,0.534498 | 0.521448 | 0.508261 | 0.505212 | 0.504016 | 0.500335 | 0.490166 | 0.482701 | 0.479911 | 0.472291
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,18,IfcBeam Beton C35/45 INSITU,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.526329,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Betonfertigteil normalfest | Hartbeton einschichtig | Betonziegel | Glasfaserbeton | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton zweischichtig | Bohrpfahlbeton | Magerbeton,0.526329 | 0.511331 | 0.506482 | 0.500220 | 0.500171 | 0.491992 | 0.483141 | 0.477853 | 0.471342 | 0.461331
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,19,IfcBeam Beton C35/45 PRECAST,Betonfertigteil hochfest,Betonfertigteil hochfest,1,Tiefbaubeton,0.512788,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil normalfest | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Magerbeton | Betonziegel | Bohrpfahlbeton,0.512788 | 0.494529 | 0.493324 | 0.480828 | 0.467910 | 0.462757 | 0.460462 | 0.448121 | 0.442290 | 0.441328
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,20,IfcBeam Beton C40/50,Tiefbaubeton | Betonfertigteil hochfest,Tiefbaubeton | Betonfertigteil hochfest,2,Tiefbaubeton,0.548427,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Betonziegel | Betonfertigteil normalfest | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Magerbeton | Bohrpfahlbeton | Tiefgründung Ortbetonverdrängungspfahl 660/580,0.548427 | 0.511433 | 0.501660 | 0.500098 | 0.498265 | 0.493070 | 0.490142 | 0.484552 | 0.475707 | 0.466120
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,21,IfcBeam Beton C40/50 Fertigteil,Betonfertigteil hochfest,Betonfertigteil hochfest,1,Betonfertigteil hochfest,0.564515,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefbaubeton | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Hartbeton zweischichtig | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Dichtungsbahn bituminös,0.564515 | 0.556750 | 0.501818 | 0.498639 | 0.488788 | 0.488024 | 0.484558 | 0.474205 | 0.471793 | 0.470155
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,22,IfcBeam Beton C40/50 INSITU,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.536574,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Hartbeton einschichtig | Betonziegel | Betonfertigteil normalfest | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Hartbeton zweischichtig | Glasfaserbeton | Tiefgründung Vorgefertigter Betonpfahl,0.536574 | 0.501273 | 0.499797 | 0.496546 | 0.495877 | 0.487572 | 0.486966 | 0.484055 | 0.475562 | 0.475100
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,23,IfcBeam Beton NPK D,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.541395,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton einschichtig | Betonfertigteil normalfest | Hartbeton zweischichtig | Betonfertigteil hochfest | Dichtungsbahn Polyolefin FPO | Bohrpfahlbeton | Betonziegel | Magerbeton | Glasfaserbeton,0.541395 | 0.511065 | 0.505516 | 0.496478 | 0.493674 | 0.491976 | 0.483641 | 0.475330 | 0.467208 | 0.450712
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,24,IfcBeam Beton NPK D C20/25 Ortbeton,Tiefbaubeton,Tiefbaubeton,1,Hartbeton einschichtig,0.505141,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Hartbeton einschichtig | Tiefbaubeton | Betonfertigteil normalfest | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Hartbeton zweischichtig | Betonfertigteil hochfest | Tiefgründung Ortbetonbohrpfahl 1200 | Tiefgründung Ortbetonbohrpfahl 700 | Dichtungsbahn Polyolefin FPO,0.505141 | 0.503030 | 0.495774 | 0.494687 | 0.491305 | 0.482575 | 0.482106 | 0.479559 | 0.472871 | 0.472473
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,25,IfcBeam Beton NPK D C40/50 INSITU,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.528426,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton einschichtig | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Betonfertigteil normalfest | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Hartbeton zweischichtig | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Tiefgründung Ortbetonbohrpfahl 700,0.528426 | 0.499157 | 0.495156 | 0.485216 | 0.480363 | 0.479553 | 0.475943 | 0.471555 | 0.469733 | 0.458137
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,26,IfcBeam Beton NPK E,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.530388,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton einschichtig | Betonfertigteil normalfest | Betonfertigteil hochfest | Bohrpfahlbeton | Betonziegel | Hartbeton zweischichtig | Dichtungsbahn Polyolefin FPO | Polyethylen PE | Baukleber Einbettmörtel mineralisch,0.530388 | 0.524212 | 0.515670 | 0.499689 | 0.489087 | 0.483346 | 0.480882 | 0.476041 | 0.475411 | 0.462226
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,27,IfcBeam Beton NPK E C25/30 Ortbeton,Tiefbaubeton,Tiefbaubeton,1,Hartbeton einschichtig,0.516814,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Hartbeton einschichtig | Tiefbaubeton | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Betonfertigteil hochfest | Betonfertigteil normalfest | Hartbeton zweischichtig | Tiefgründung Ortbetonbohrpfahl 700 | Tiefgründung Ortbetonverdrängungspfahl 560/480 | Magerbeton | Tiefgründung Ortbetonbohrpfahl 1200,0.516814 | 0.506935 | 0.493703 | 0.489567 | 0.488824 | 0.487960 | 0.477493 | 0.475484 | 0.473861 | 0.473353
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,28,IfcBeam Beton NPK E C30/37 PRECAST,Betonfertigteil normalfest,Betonfertigteil normalfest,1,Tiefbaubeton,0.486340,4,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.250000,0.430677,0.250000,1.000000,Tiefbaubeton | Tiefgründung Vorgefertigter Betonpfahl | Betonfertigteil hochfest | Betonfertigteil normalfest | Hartbeton einschichtig | Hartbeton zweischichtig | Konstruktionsvollholz | Bohrpfahlbeton | Magerbeton | Betonziegel,0.486340 | 0.483447 | 0.464853 | 0.449794 | 0.446677 | 0.437710 | 0.415264 | 0.412295 | 0.410973 | 0.410621
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,29,IfcBeam Beton NPK F,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.537864,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Dichtungsbahn Polyolefin FPO | Betonfertigteil hochfest | Hartbeton einschichtig | Bohrpfahlbeton | Glasfaserbeton | Hartbeton zweischichtig | Faserzementplatte | Betonziegel,0.537864 | 0.529783 | 0.528501 | 0.515297 | 0.513974 | 0.511115 | 0.486158 | 0.482051 | 0.477733 | 0.474913
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,30,IfcBeam Beton NPK F C20/25 Fertigteil,Betonfertigteil normalfest,Betonfertigteil normalfest,1,Betonfertigteil normalfest,0.572559,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Betonfertigteil normalfest | Betonfertigteil hochfest | Dichtungsbahn Polyolefin FPO | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl | Tiefbaubeton | Betonziegel | Dichtungsbahn bituminös | Hartbeton zweischichtig | Bohrpfahlbeton,0.572559 | 0.553731 | 0.519119 | 0.476207 | 0.473108 | 0.472548 | 0.471537 | 0.459803 | 0.454582 | 0.450701
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,31,IfcBeam Beton NPK F C30/37 INSITU,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.496849,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Dichtungsbahn Polyolefin FPO | Betonfertigteil hochfest | Betonfertigteil normalfest | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Betonziegel | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich | Bohrpfahlbeton | Hartbeton zweischichtig,0.496849 | 0.496519 | 0.483472 | 0.478810 | 0.473810 | 0.464942 | 0.461350 | 0.454835 | 0.448820 | 0.445029
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,32,IfcBeam Beton NPK F C35/45 INSITU,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.508992,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Hartbeton einschichtig | Betonfertigteil hochfest | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Glasfaserbeton | Faserzementplatte | Hartbeton zweischichtig | Bohrpfahlbeton,0.508992 | 0.507736 | 0.501039 | 0.491682 | 0.482499 | 0.480975 | 0.475200 | 0.469939 | 0.469815 | 0.468253
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,33,IfcBeam Beton NPK F C40/50 Fertigteil,Betonfertigteil hochfest,Betonfertigteil hochfest,1,Betonfertigteil normalfest,0.548623,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Betonfertigteil normalfest | Betonfertigteil hochfest | Tiefbaubeton | Dichtungsbahn Polyolefin FPO | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl | Betonziegel | Hartbeton zweischichtig | Tiefgründung Ortbetonverdrängungspfahl 660/580 | Spanplatte Phenol-Formaldehyd-gebunden Feuchtbereich,0.548623 | 0.540199 | 0.489411 | 0.488962 | 0.486501 | 0.472681 | 0.471668 | 0.469313 | 0.464824 | 0.464313
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,34,IfcBeam Beton NPK G,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.501193,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Hartbeton einschichtig | Magerbeton | Betonfertigteil hochfest | Betonfertigteil normalfest | Betonziegel | Dichtungsbahn Polyolefin FPO | Hartbeton zweischichtig | Bohrpfahlbeton,0.501193 | 0.497711 | 0.496711 | 0.487805 | 0.478545 | 0.478378 | 0.471387 | 0.470464 | 0.467361 | 0.464090
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,35,IfcBeam Beton NPK G C25/30 Fertigteil,Betonfertigteil normalfest,Betonfertigteil normalfest,1,Betonfertigteil hochfest,0.541514,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Betonfertigteil hochfest | Betonfertigteil normalfest | Dichtungsbahn Polyolefin FPO | Hartbeton einschichtig | Tiefbaubeton | Betonziegel | Tiefgründung Vorgefertigter Betonpfahl | Glasfaserbeton | Hartbeton zweischichtig | 2-Komponenten Klebstoff,0.541514 | 0.536630 | 0.473493 | 0.472291 | 0.465222 | 0.462634 | 0.461868 | 0.458550 | 0.458181 | 0.456853
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,36,IfcBeam Beton NPK G C35/45 PRECAST,Betonfertigteil hochfest,Betonfertigteil hochfest,1,Tiefbaubeton,0.499016,4,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.250000,0.430677,0.250000,1.000000,Tiefbaubeton | Tiefgründung Vorgefertigter Betonpfahl | Glasfaserbeton | Betonfertigteil hochfest | Betonfertigteil normalfest | Hartbeton einschichtig | Magerbeton | Hartbeton zweischichtig | Bohrpfahlbeton | Betonziegel,0.499016 | 0.492502 | 0.485344 | 0.481470 | 0.476570 | 0.476295 | 0.468831 | 0.463707 | 0.432045 | 0.426721
/mnt/nas05/data01/kbob-ai-matcher/models/bge-m3,baseline,-,37,IfcBeam Buche,Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau,Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau,3,Massivholz Buche Eiche luftgetrocknet rau,0.444939,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Massivholz Buche Eiche luftgetrocknet rau | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Heissbitumen | Dichtungsbahn Polyolefin FPO | Blei | Tiefbaubeton | Bohrpfahlbeton | Chromstahlblech verzinnt | Chromstahlblech blank,0.444939 | 0.442767 | 0.432458 | 0.419617 | 0.411673 | 0.392020 | 0.390667 | 0.390489 | 0.384370 | 0.383336
