model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,10,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.706266,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Magerbeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Heissbitumen,0.706266 | 0.620179 | 0.615889 | 0.554683 | 0.544333 | 0.503936 | 0.408571 | 0.369189 | 0.309301 | 0.300658
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,11,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.706266,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Magerbeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Heissbitumen,0.706266 | 0.620179 | 0.615888 | 0.554683 | 0.544333 | 0.503936 | 0.408571 | 0.369189 | 0.309301 | 0.300658
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,12,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.706266,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Magerbeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Heissbitumen,0.706266 | 0.620179 | 0.615888 | 0.554683 | 0.544333 | 0.503936 | 0.408571 | 0.369189 | 0.309301 | 0.300658
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,13,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.706266,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Magerbeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Heissbitumen,0.706266 | 0.620179 | 0.615889 | 0.554683 | 0.544333 | 0.503936 | 0.408571 | 0.369189 | 0.309301 | 0.300658
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,14,IfcBearing S235JR,Stahlblech verzinkt,Stahlblech verzinkt,1,Baugrubensicherung Spundwand auskragend,0.353996,29,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Baugrubensicherung Spundwand auskragend | Acrylnitril-Butadien-Styrol ABS | Baugrubensicherung Rühlwand auskragend | Polysulfiddichtungsmasse | Baugrubensicherung Spundwand gespriesst | Messing-/Baubronzeblech | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Blei | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand verankert,0.353996 | 0.345670 | 0.326906 | 0.319131 | 0.312816 | 0.295562 | 0.295540 | 0.295289 | 0.290441 | 0.289832
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,15,IfcBearing Stahl,Stahlblech verzinkt,Stahlblech verzinkt,1,Stahlblech blank,0.733786,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Stahlblech blank | Stahlprofil blank | Stahlblech verzinkt | Armierungsstahl | Blei | Chromstahlblech blank | Gusseisen | Messing-/Baubronzeblech | Baugrubensicherung Rühlwand auskragend | Chromnickelstahlblech blank,0.733786 | 0.687496 | 0.668019 | 0.573280 | 0.462525 | 0.410044 | 0.384360 | 0.373115 | 0.367671 | 0.343121
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,16,IfcBearing Elastomer,Dichtungsbahn Gummi EPDM,Dichtungsbahn Gummi EPDM,1,Acrylnitril-Butadien-Styrol ABS,0.585104,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Acrylnitril-Butadien-Styrol ABS | Dichtungsbahn Gummi EPDM | Polystyrol expandiert EPS | Dichtungsbahn Polyolefin FPO | Polyethylenvlies PE | Silicon-Fugenmasse | Polyethylen PE | Polystyrol extrudiert XPS | Polyethylenfolie PE | Polyester UP glasfaserverstärkt,0.585104 | 0.541423 | 0.530503 | 0.523106 | 0.503943 | 0.503305 | 0.502152 | 0.491546 | 0.483103 | 0.478383
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,17,IfcBearing Elastomer,Dichtungsbahn Gummi EPDM,Dichtungsbahn Gummi EPDM,1,Acrylnitril-Butadien-Styrol ABS,0.585104,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Acrylnitril-Butadien-Styrol ABS | Dichtungsbahn Gummi EPDM | Polystyrol expandiert EPS | Dichtungsbahn Polyolefin FPO | Polyethylenvlies PE | Silicon-Fugenmasse | Polyethylen PE | Polystyrol extrudiert XPS | Polyethylenfolie PE | Polyester UP glasfaserverstärkt,0.585104 | 0.541423 | 0.530503 | 0.523106 | 0.503943 | 0.503305 | 0.502152 | 0.491546 | 0.483103 | 0.478383
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,18,IfcBearing PTFE,Polyethylen PE,Polyethylen PE,1,Polyethylenfolie PE,0.725502,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Polyethylenfolie PE | Polyethylen PE | Polyethylenvlies PE | Dichtungsbahn Polyolefin FPO | Polypropylen PP | Polycarbonat PC | Polyurethan PUR PIR | Polyvinylchlorid PVC | Polystyrol expandiert EPS | Polyester UP glasfaserverstärkt,0.725502 | 0.707391 | 0.706145 | 0.670208 | 0.611380 | 0.599770 | 0.596623 | 0.589754 | 0.586695 | 0.585753
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,19,IfcBearing Polytetrafluoroethylene,Polyethylen PE,Polyethylen PE,1,Polyethylen PE,0.847774,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Polyethylen PE | Polyethylenvlies PE | Polyethylenfolie PE | Dichtungsbahn Polyolefin FPO | Polypropylen PP | Polyvinylchlorid PVC | Polystyrol expandiert EPS | Polyurethan PUR PIR | Polystyrol PS | Polystyrol extrudiert XPS,0.847774 | 0.838868 | 0.832689 | 0.824812 | 0.785422 | 0.782828 | 0.769403 | 0.752597 | 0.750178 | 0.728235
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,20,IfcBearing Teflon,Polyethylen PE,Polyethylen PE,1,Dichtungsbahn Polyolefin FPO,0.525289,5,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.200000,0.386853,0.200000,1.000000,Dichtungsbahn Polyolefin FPO | Polyethylenfolie PE | Polyethylenvlies PE | Dichtungsbahn Gummi EPDM | Polyethylen PE | Polyester UP glasfaserverstärkt | Acrylnitril-Butadien-Styrol ABS | Polystyrol expandiert EPS | Polystyrol extrudiert XPS | Silicon-Fugenmasse,0.525289 | 0.494282 | 0.492038 | 0.490722 | 0.484729 | 0.481827 | 0.466264 | 0.457617 | 0.455500 | 0.433471
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,21,IfcBearing S235JR,Stahlblech verzinkt,Stahlblech verzinkt,1,Baugrubensicherung Spundwand auskragend,0.353996,29,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Baugrubensicherung Spundwand auskragend | Acrylnitril-Butadien-Styrol ABS | Baugrubensicherung Rühlwand auskragend | Polysulfiddichtungsmasse | Baugrubensicherung Spundwand gespriesst | Messing-/Baubronzeblech | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Blei | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand verankert,0.353996 | 0.345670 | 0.326906 | 0.319131 | 0.312816 | 0.295562 | 0.295540 | 0.295289 | 0.290441 | 0.289832
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,22,IfcBearing Stahl,Stahlblech verzinkt,Stahlblech verzinkt,1,Stahlblech blank,0.733786,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Stahlblech blank | Stahlprofil blank | Stahlblech verzinkt | Armierungsstahl | Blei | Chromstahlblech blank | Gusseisen | Messing-/Baubronzeblech | Baugrubensicherung Rühlwand auskragend | Chromnickelstahlblech blank,0.733786 | 0.687496 | 0.668019 | 0.573280 | 0.462525 | 0.410044 | 0.384360 | 0.373115 | 0.367671 | 0.343121
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,23,IfcBearing S235JR,Stahlblech verzinkt,Stahlblech verzinkt,1,Baugrubensicherung Spundwand auskragend,0.353996,29,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Baugrubensicherung Spundwand auskragend | Acrylnitril-Butadien-Styrol ABS | Baugrubensicherung Rühlwand auskragend | Polysulfiddichtungsmasse | Baugrubensicherung Spundwand gespriesst | Messing-/Baubronzeblech | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Blei | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand verankert,0.353996 | 0.345670 | 0.326906 | 0.319131 | 0.312816 | 0.295562 | 0.295540 | 0.295289 | 0.290441 | 0.289832
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,24,IfcBearing Stahl,Stahlblech verzinkt,Stahlblech verzinkt,1,Stahlblech blank,0.733786,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Stahlblech blank | Stahlprofil blank | Stahlblech verzinkt | Armierungsstahl | Blei | Chromstahlblech blank | Gusseisen | Messing-/Baubronzeblech | Baugrubensicherung Rühlwand auskragend | Chromnickelstahlblech blank,0.733786 | 0.687496 | 0.668019 | 0.573280 | 0.462525 | 0.410044 | 0.384360 | 0.373115 | 0.367671 | 0.343121
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,25,IfcBearing S235JR,Stahlblech verzinkt,Stahlblech verzinkt,1,Baugrubensicherung Spundwand auskragend,0.353996,29,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Baugrubensicherung Spundwand auskragend | Acrylnitril-Butadien-Styrol ABS | Baugrubensicherung Rühlwand auskragend | Polysulfiddichtungsmasse | Baugrubensicherung Spundwand gespriesst | Messing-/Baubronzeblech | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Blei | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand verankert,0.353996 | 0.345670 | 0.326906 | 0.319131 | 0.312816 | 0.295562 | 0.295540 | 0.295289 | 0.290441 | 0.289832
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,26,IfcBearing Stahl,Stahlblech verzinkt,Stahlblech verzinkt,1,Stahlblech blank,0.733786,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Stahlblech blank | Stahlprofil blank | Stahlblech verzinkt | Armierungsstahl | Blei | Chromstahlblech blank | Gusseisen | Messing-/Baubronzeblech | Baugrubensicherung Rühlwand auskragend | Chromnickelstahlblech blank,0.733786 | 0.687496 | 0.668019 | 0.573280 | 0.462525 | 0.410044 | 0.384360 | 0.373115 | 0.367671 | 0.343121
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,27,IfcBearing S235JR,Stahlblech verzinkt,Stahlblech verzinkt,1,Baugrubensicherung Spundwand auskragend,0.353996,29,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Baugrubensicherung Spundwand auskragend | Acrylnitril-Butadien-Styrol ABS | Baugrubensicherung Rühlwand auskragend | Polysulfiddichtungsmasse | Baugrubensicherung Spundwand gespriesst | Messing-/Baubronzeblech | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich | Blei | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Spundwand verankert,0.353996 | 0.345670 | 0.326906 | 0.319131 | 0.312816 | 0.295562 | 0.295540 | 0.295289 | 0.290441 | 0.289832
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,28,IfcBearing Stahl,Stahlblech verzinkt,Stahlblech verzinkt,1,Stahlblech blank,0.733786,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Stahlblech blank | Stahlprofil blank | Stahlblech verzinkt | Armierungsstahl | Blei | Chromstahlblech blank | Gusseisen | Messing-/Baubronzeblech | Baugrubensicherung Rühlwand auskragend | Chromnickelstahlblech blank,0.733786 | 0.687496 | 0.668019 | 0.573280 | 0.462525 | 0.410044 | 0.384360 | 0.373115 | 0.367671 | 0.343121
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,29,IfcCaissonFoundation Beton C20/25,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Tiefbaubeton,0.634113,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.831555,0.666667,1.000000,Tiefbaubeton | Magerbeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Kautschukdichtungsmasse | Heissbitumen,0.634113 | 0.626254 | 0.567344 | 0.513701 | 0.507260 | 0.437894 | 0.409120 | 0.279105 | 0.277670 | 0.267695
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,30,IfcCaissonFoundation Stahlbeton C20/25,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Tiefbaubeton,0.626001,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.831555,0.666667,1.000000,Tiefbaubeton | Magerbeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Tiefgründung Mikrobohrpfahl | Kautschukdichtungsmasse | Betonfertigteil normalfest,0.626001 | 0.618684 | 0.574827 | 0.508670 | 0.508319 | 0.436482 | 0.363106 | 0.276351 | 0.243657 | 0.236404
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,31,IfcCaissonFoundation Beton C20/25,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Tiefbaubeton,0.634113,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.831555,0.666667,1.000000,Tiefbaubeton | Magerbeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Kautschukdichtungsmasse | Heissbitumen,0.634113 | 0.626254 | 0.567344 | 0.513701 | 0.507260 | 0.437894 | 0.409120 | 0.279105 | 0.277670 | 0.267695
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,32,IfcCaissonFoundation Stahlbeton C20/25,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Tiefbaubeton,0.626001,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.831555,0.666667,1.000000,Tiefbaubeton | Magerbeton | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Tiefgründung Mikrobohrpfahl | Kautschukdichtungsmasse | Betonfertigteil normalfest,0.626001 | 0.618684 | 0.574827 | 0.508670 | 0.508319 | 0.436482 | 0.363106 | 0.276351 | 0.243657 | 0.236404
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,33,IfcColumn Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.684516,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Magerbeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Heissbitumen,0.684516 | 0.614484 | 0.603192 | 0.560290 | 0.549732 | 0.459401 | 0.373200 | 0.355042 | 0.311894 | 0.311439
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,34,IfcColumn Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.716096,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Magerbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | 2-Komponenten Klebstoff,0.716096 | 0.646760 | 0.640962 | 0.581595 | 0.578193 | 0.485842 | 0.340987 | 0.320439 | 0.274738 | 0.271580
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,35,IfcColumn S235JR,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Blei,0.315864,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.580279,0.375000,1.000000,Blei | Stahlprofil blank | Stahlblech blank | Heissbitumen | Armierungsstahl | Baugrubensicherung Spundwand auskragend | Gusseisen | Stahlblech verzinkt | Messing-/Baubronzeblech | Betonziegel,0.315864 | 0.306206 | 0.297190 | 0.281073 | 0.274143 | 0.272770 | 0.270493 | 0.270431 | 0.269640 | 0.257008
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,36,IfcColumn Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.684516,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Magerbeton | Glasfaserbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Heissbitumen,0.684516 | 0.614484 | 0.603192 | 0.560290 | 0.549732 | 0.459401 | 0.373200 | 0.355042 | 0.311894 | 0.311439
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-03,baseline,-,37,IfcColumn Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.716096,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Glasfaserbeton | Magerbeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | 2-Komponenten Klebstoff,0.716096 | 0.646760 | 0.640962 | 0.581595 | 0.578193 | 0.485842 | 0.340987 | 0.320439 | 0.274738 | 0.271580
