model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,10,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.607539,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Magerbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Bohrpfahlbeton | Betonfertigteil normalfest | Betonziegel | Betonfertigteil hochfest | 2K-Fliessbelag Epoxidharz,0.607539 | 0.542284 | 0.539644 | 0.536687 | 0.521118 | 0.515098 | 0.473926 | 0.467992 | 0.458400 | 0.404739
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,11,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.607539,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Magerbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Bohrpfahlbeton | Betonfertigteil normalfest | Betonziegel | Betonfertigteil hochfest | 2K-Fliessbelag Epoxidharz,0.607539 | 0.542284 | 0.539644 | 0.536687 | 0.521118 | 0.515098 | 0.473926 | 0.467992 | 0.458400 | 0.404738
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,12,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.607539,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Magerbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Bohrpfahlbeton | Betonfertigteil normalfest | Betonziegel | Betonfertigteil hochfest | 2K-Fliessbelag Epoxidharz,0.607539 | 0.542284 | 0.539644 | 0.536687 | 0.521118 | 0.515098 | 0.473926 | 0.467992 | 0.458400 | 0.404738
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,13,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.607539,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Magerbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Bohrpfahlbeton | Betonfertigteil normalfest | Betonziegel | Betonfertigteil hochfest | 2K-Fliessbelag Epoxidharz,0.607539 | 0.542284 | 0.539644 | 0.536687 | 0.521118 | 0.515098 | 0.473926 | 0.467992 | 0.458400 | 0.404739
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,14,IfcBearing S235JR,Stahlblech verzinkt,Stahlblech verzinkt,1,Gusseisen,0.458313,21,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Blei | Gussasphalt | Messing-/Baubronzeblech | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Spundwand gespriesst | Acrylnitril-Butadien-Styrol ABS | Polysulfiddichtungsmasse | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.458313 | 0.442850 | 0.432102 | 0.421024 | 0.413033 | 0.401161 | 0.393105 | 0.391857 | 0.391535 | 0.390825
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,15,IfcBearing Stahl,Stahlblech verzinkt,Stahlblech verzinkt,1,Stahlblech blank,0.764081,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Gusseisen | Messing-/Baubronzeblech | Chromstahlblech blank | Chromnickelstahlblech blank | Armierungsstahl | Chromnickelstahlblech verzinnt | Chromstahlblech verzinnt,0.764081 | 0.749347 | 0.718714 | 0.714140 | 0.566481 | 0.557601 | 0.553110 | 0.537369 | 0.528640 | 0.526643
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,16,IfcBearing Elastomer,Dichtungsbahn Gummi EPDM,Dichtungsbahn Gummi EPDM,1,Acrylnitril-Butadien-Styrol ABS,0.575008,16,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Acrylnitril-Butadien-Styrol ABS | Polystyrol expandiert EPS | Polystyrol extrudiert XPS | Polycarbonat PC | Polyamid PA glasfaserverstärkt | Polyethylen PE | Polyester UP glasfaserverstärkt | Polyethylenvlies PE | Silicon-Fugenmasse | Polyethylenfolie PE,0.575008 | 0.568474 | 0.516241 | 0.515206 | 0.500276 | 0.499795 | 0.497086 | 0.493058 | 0.492320 | 0.491287
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,17,IfcBearing Elastomer,Dichtungsbahn Gummi EPDM,Dichtungsbahn Gummi EPDM,1,Acrylnitril-Butadien-Styrol ABS,0.575008,16,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Acrylnitril-Butadien-Styrol ABS | Polystyrol expandiert EPS | Polystyrol extrudiert XPS | Polycarbonat PC | Polyamid PA glasfaserverstärkt | Polyethylen PE | Polyester UP glasfaserverstärkt | Polyethylenvlies PE | Silicon-Fugenmasse | Polyethylenfolie PE,0.575008 | 0.568474 | 0.516241 | 0.515206 | 0.500276 | 0.499795 | 0.497086 | 0.493058 | 0.492320 | 0.491287
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,18,IfcBearing PTFE,Polyethylen PE,Polyethylen PE,1,Polyethylenfolie PE,0.617040,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Polyethylenfolie PE | Polyethylenvlies PE | Polyethylen PE | Polycarbonat PC | Dichtungsbahn Polyolefin FPO | Polyester UP glasfaserverstärkt | Polystyrol expandiert EPS | Phenolharz PF | Plexiglas PMMA Acrylglas | Polyamid PA glasfaserverstärkt,0.617040 | 0.574468 | 0.573641 | 0.555723 | 0.537458 | 0.518698 | 0.500050 | 0.493510 | 0.481580 | 0.479240
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,19,IfcBearing Polytetrafluoroethylene,Polyethylen PE,Polyethylen PE,1,Polyethylen PE,0.794848,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Polyethylen PE | Polyethylenvlies PE | Polyethylenfolie PE | Polypropylen PP | Acrylnitril-Butadien-Styrol ABS | Polyurethan PUR PIR | Polystyrol expandiert EPS | Polyvinylchlorid PVC | Polystyrol PS | Dichtungsbahn Polyolefin FPO,0.794848 | 0.775622 | 0.773395 | 0.730595 | 0.718428 | 0.715511 | 0.712518 | 0.712068 | 0.706748 | 0.689641
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,20,IfcBearing Teflon,Polyethylen PE,Polyethylen PE,1,Gussasphalt,0.511018,28,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gussasphalt | Heissbitumen | Gusseisen | Dichtungsbahn Polyolefin FPO | Blei | Polyester UP glasfaserverstärkt | Gipsfaserplatte | 2-Komponenten Klebstoff | Bitumenemulsion | Plexiglas PMMA Acrylglas,0.511018 | 0.508849 | 0.485957 | 0.483167 | 0.482540 | 0.472374 | 0.464927 | 0.463781 | 0.461412 | 0.458870
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,21,IfcBearing S235JR,Stahlblech verzinkt,Stahlblech verzinkt,1,Gusseisen,0.458313,21,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Blei | Gussasphalt | Messing-/Baubronzeblech | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Spundwand gespriesst | Acrylnitril-Butadien-Styrol ABS | Polysulfiddichtungsmasse | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.458313 | 0.442850 | 0.432102 | 0.421024 | 0.413033 | 0.401161 | 0.393105 | 0.391857 | 0.391535 | 0.390825
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,22,IfcBearing Stahl,Stahlblech verzinkt,Stahlblech verzinkt,1,Stahlblech blank,0.764081,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Gusseisen | Messing-/Baubronzeblech | Chromstahlblech blank | Chromnickelstahlblech blank | Armierungsstahl | Chromnickelstahlblech verzinnt | Chromstahlblech verzinnt,0.764081 | 0.749347 | 0.718714 | 0.714140 | 0.566481 | 0.557601 | 0.553110 | 0.537369 | 0.528640 | 0.526643
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,23,IfcBearing S235JR,Stahlblech verzinkt,Stahlblech verzinkt,1,Gusseisen,0.458313,21,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Blei | Gussasphalt | Messing-/Baubronzeblech | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Spundwand gespriesst | Acrylnitril-Butadien-Styrol ABS | Polysulfiddichtungsmasse | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.458313 | 0.442850 | 0.432102 | 0.421024 | 0.413033 | 0.401161 | 0.393105 | 0.391857 | 0.391535 | 0.390825
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,24,IfcBearing Stahl,Stahlblech verzinkt,Stahlblech verzinkt,1,Stahlblech blank,0.764081,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Gusseisen | Messing-/Baubronzeblech | Chromstahlblech blank | Chromnickelstahlblech blank | Armierungsstahl | Chromnickelstahlblech verzinnt | Chromstahlblech verzinnt,0.764081 | 0.749347 | 0.718714 | 0.714140 | 0.566481 | 0.557601 | 0.553110 | 0.537369 | 0.528640 | 0.526643
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,25,IfcBearing S235JR,Stahlblech verzinkt,Stahlblech verzinkt,1,Gusseisen,0.458313,21,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Blei | Gussasphalt | Messing-/Baubronzeblech | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Spundwand gespriesst | Acrylnitril-Butadien-Styrol ABS | Polysulfiddichtungsmasse | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.458313 | 0.442850 | 0.432102 | 0.421024 | 0.413033 | 0.401161 | 0.393105 | 0.391857 | 0.391535 | 0.390825
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,26,IfcBearing Stahl,Stahlblech verzinkt,Stahlblech verzinkt,1,Stahlblech blank,0.764081,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Gusseisen | Messing-/Baubronzeblech | Chromstahlblech blank | Chromnickelstahlblech blank | Armierungsstahl | Chromnickelstahlblech verzinnt | Chromstahlblech verzinnt,0.764081 | 0.749347 | 0.718714 | 0.714140 | 0.566481 | 0.557601 | 0.553110 | 0.537369 | 0.528640 | 0.526643
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,27,IfcBearing S235JR,Stahlblech verzinkt,Stahlblech verzinkt,1,Gusseisen,0.458313,21,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Blei | Gussasphalt | Messing-/Baubronzeblech | Baugrubensicherung Spundwand auskragend | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Spundwand gespriesst | Acrylnitril-Butadien-Styrol ABS | Polysulfiddichtungsmasse | OSB Platte Phenol-Formaldehyd-gebunden Feuchtbereich,0.458313 | 0.442850 | 0.432102 | 0.421024 | 0.413033 | 0.401161 | 0.393105 | 0.391857 | 0.391535 | 0.390825
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,28,IfcBearing Stahl,Stahlblech verzinkt,Stahlblech verzinkt,1,Stahlblech blank,0.764081,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Gusseisen | Messing-/Baubronzeblech | Chromstahlblech blank | Chromnickelstahlblech blank | Armierungsstahl | Chromnickelstahlblech verzinnt | Chromstahlblech verzinnt,0.764081 | 0.749347 | 0.718714 | 0.714140 | 0.566481 | 0.557601 | 0.553110 | 0.537369 | 0.528640 | 0.526643
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,29,IfcCaissonFoundation Beton C20/25,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Magerbeton,0.571918,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.524981,0.333333,1.000000,Magerbeton | Hartbeton zweischichtig | Tiefbaubeton | Hartbeton einschichtig | Glasfaserbeton | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonziegel | Betonfertigteil normalfest | Heissbitumen,0.571918 | 0.568917 | 0.567224 | 0.564170 | 0.503879 | 0.498066 | 0.460826 | 0.423800 | 0.407155 | 0.386109
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,30,IfcCaissonFoundation Stahlbeton C20/25,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Tiefbaubeton,0.619187,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.831555,0.666667,1.000000,Tiefbaubeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | Glasfaserbeton | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel,0.619187 | 0.610324 | 0.607617 | 0.577629 | 0.553581 | 0.520997 | 0.460489 | 0.405632 | 0.401334 | 0.398212
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,31,IfcCaissonFoundation Beton C20/25,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Magerbeton,0.571918,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.524981,0.333333,1.000000,Magerbeton | Hartbeton zweischichtig | Tiefbaubeton | Hartbeton einschichtig | Glasfaserbeton | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonziegel | Betonfertigteil normalfest | Heissbitumen,0.571918 | 0.568917 | 0.567224 | 0.564170 | 0.503879 | 0.498066 | 0.460826 | 0.423800 | 0.407155 | 0.386109
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,32,IfcCaissonFoundation Stahlbeton C20/25,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Tiefbaubeton,0.619187,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.831555,0.666667,1.000000,Tiefbaubeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | Glasfaserbeton | Bohrpfahlbeton | 2K-Fliessbelag Epoxidharz | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel,0.619187 | 0.610324 | 0.607617 | 0.577629 | 0.553581 | 0.520997 | 0.460489 | 0.405632 | 0.401334 | 0.398212
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,33,IfcColumn Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.574640,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | Glasfaserbeton | Betonziegel | Betonfertigteil normalfest | Betonfertigteil hochfest | Bohrpfahlbeton | Dichtungsbahn bituminös,0.574640 | 0.545202 | 0.544350 | 0.511429 | 0.489428 | 0.486386 | 0.459258 | 0.445989 | 0.442824 | 0.422622
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,34,IfcColumn Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.647791,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Magerbeton | Bohrpfahlbeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | 2K-Fliessbelag Epoxidharz,0.647791 | 0.603756 | 0.598470 | 0.562053 | 0.539814 | 0.484380 | 0.464425 | 0.463019 | 0.453615 | 0.388876
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,35,IfcColumn S235JR,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Gusseisen,0.482220,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.402983,0.194444,1.000000,Gusseisen | Blei | Backstein | Gussasphalt | Betonziegel | Stahlprofil blank | Baugrubensicherung Spundwand auskragend | Stahlblech blank | Stahlblech verzinkt | Rundkies,0.482220 | 0.451865 | 0.443017 | 0.413256 | 0.407245 | 0.398864 | 0.397783 | 0.382851 | 0.381684 | 0.377073
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,36,IfcColumn Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.574640,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton zweischichtig | Hartbeton einschichtig | Magerbeton | Glasfaserbeton | Betonziegel | Betonfertigteil normalfest | Betonfertigteil hochfest | Bohrpfahlbeton | Dichtungsbahn bituminös,0.574640 | 0.545202 | 0.544350 | 0.511429 | 0.489428 | 0.486386 | 0.459258 | 0.445989 | 0.442824 | 0.422622
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,37,IfcColumn Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.647791,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton einschichtig | Hartbeton zweischichtig | Glasfaserbeton | Magerbeton | Bohrpfahlbeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | 2K-Fliessbelag Epoxidharz,0.647791 | 0.603756 | 0.598470 | 0.562053 | 0.539814 | 0.484380 | 0.464425 | 0.463019 | 0.453615 | 0.388876
Training/artifacts/models/bge-m3-finetuned-generated_queries_without_exposure/epochs/epoch-01,baseline,-,38,IfcColumn S235JR,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Gusseisen,0.482220,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.402983,0.194444,1.000000,Gusseisen | Blei | Backstein | Gussasphalt | Betonziegel | Stahlprofil blank | Baugrubensicherung Spundwand auskragend | Stahlblech blank | Stahlblech verzinkt | Rundkies,0.482220 | 0.451865 | 0.443017 | 0.413256 | 0.407245 | 0.398864 | 0.397783 | 0.382851 | 0.381684 | 0.377073
