model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
google/embeddinggemma-300m,baseline,-,10,Beton IfcBeam,Tiefbaubeton,Tiefbaubeton,1,Betonziegel,0.732821,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.356207,0.166667,1.000000,Betonziegel | Bohrpfahlbeton | Magerbeton | Hartbeton einschichtig | Glasfaserbeton | Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Hartbeton zweischichtig | Faserzementplatte,0.732821 | 0.718467 | 0.707004 | 0.704379 | 0.703262 | 0.691984 | 0.678860 | 0.673671 | 0.645101 | 0.585106
google/embeddinggemma-300m,baseline,-,11,Beton IfcBeam,Tiefbaubeton,Tiefbaubeton,1,Betonziegel,0.732821,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.356207,0.166667,1.000000,Betonziegel | Bohrpfahlbeton | Magerbeton | Hartbeton einschichtig | Glasfaserbeton | Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Hartbeton zweischichtig | Faserzementplatte,0.732821 | 0.718467 | 0.707004 | 0.704379 | 0.703262 | 0.691984 | 0.678860 | 0.673671 | 0.645101 | 0.585105
google/embeddinggemma-300m,baseline,-,12,Beton IfcBeam,Tiefbaubeton,Tiefbaubeton,1,Betonziegel,0.732821,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.356207,0.166667,1.000000,Betonziegel | Bohrpfahlbeton | Magerbeton | Hartbeton einschichtig | Glasfaserbeton | Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Hartbeton zweischichtig | Faserzementplatte,0.732821 | 0.718467 | 0.707004 | 0.704379 | 0.703262 | 0.691984 | 0.678860 | 0.673671 | 0.645101 | 0.585106
google/embeddinggemma-300m,baseline,-,13,Beton IfcBeam,Tiefbaubeton,Tiefbaubeton,1,Betonziegel,0.732821,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.356207,0.166667,1.000000,Betonziegel | Bohrpfahlbeton | Magerbeton | Hartbeton einschichtig | Glasfaserbeton | Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Hartbeton zweischichtig | Faserzementplatte,0.732821 | 0.718467 | 0.707004 | 0.704379 | 0.703262 | 0.691984 | 0.678860 | 0.673671 | 0.645101 | 0.585106
google/embeddinggemma-300m,baseline,-,14,S235JR IfcBearing,Stahlblech verzinkt,Stahlblech verzinkt,1,Gusseisen,0.463970,19,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Blei | Faserzementplatte | Furniersperrholz | Heissbitumen | Hartfaserplatte | Betonziegel | Betonfertigteil normalfest | Brettsperrholz | Dichtungsbahn bituminös,0.463970 | 0.423205 | 0.411281 | 0.408274 | 0.403854 | 0.393364 | 0.390770 | 0.387811 | 0.386582 | 0.384773
google/embeddinggemma-300m,baseline,-,15,Stahl IfcBearing,Stahlblech verzinkt,Stahlblech verzinkt,1,Armierungsstahl,0.635970,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Stahlprofil blank | Chromnickelstahlblech blank | Gusseisen | Chromstahlblech blank | Blei,0.635970 | 0.614595 | 0.571622 | 0.563185 | 0.544162 | 0.542136 | 0.524134 | 0.519844 | 0.518425 | 0.498842
google/embeddinggemma-300m,baseline,-,16,Elastomer IfcBearing,Dichtungsbahn Gummi EPDM,Dichtungsbahn Gummi EPDM,1,Faserzementplatte,0.512067,4,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.250000,0.430677,0.250000,1.000000,Faserzementplatte | Glasfaserbeton | Gusseisen | Dichtungsbahn Gummi EPDM | Heissbitumen | Armierungsstahl | Bitumenemulsion | Polyethylen PE | Betonziegel | Hartfaserplatte,0.512067 | 0.510933 | 0.506792 | 0.504759 | 0.499741 | 0.499553 | 0.498706 | 0.494106 | 0.493096 | 0.492542
google/embeddinggemma-300m,baseline,-,17,Elastomer IfcBearing,Dichtungsbahn Gummi EPDM,Dichtungsbahn Gummi EPDM,1,Faserzementplatte,0.512067,4,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.250000,0.430677,0.250000,1.000000,Faserzementplatte | Glasfaserbeton | Gusseisen | Dichtungsbahn Gummi EPDM | Heissbitumen | Armierungsstahl | Bitumenemulsion | Polyethylen PE | Betonziegel | Hartfaserplatte,0.512067 | 0.510933 | 0.506792 | 0.504759 | 0.499741 | 0.499553 | 0.498706 | 0.494106 | 0.493096 | 0.492542
google/embeddinggemma-300m,baseline,-,18,PTFE IfcBearing,Polyethylen PE,Polyethylen PE,1,Polyethylen PE,0.569377,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Polyethylen PE | Phenolharz PF | Hartfaserplatte | Polyethylenvlies PE | Polyethylenfolie PE | Faserzementplatte | Polycarbonat PC | Gusseisen | Blei | Dichtungsbahn Polyolefin FPO,0.569377 | 0.551339 | 0.534096 | 0.529643 | 0.528227 | 0.520468 | 0.515821 | 0.511903 | 0.508911 | 0.506527
google/embeddinggemma-300m,baseline,-,19,Polytetrafluoroethylene IfcBearing,Polyethylen PE,Polyethylen PE,1,Polyethylen PE,0.597008,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Polyethylen PE | Dichtungsbahn Polyolefin FPO | Faserzementplatte | Hartfaserplatte | Phenolharz PF | Polyethylenfolie PE | Polyethylenvlies PE | Polyurethan PUR PIR | Glasfaserbeton | Polycarbonat PC,0.597008 | 0.595385 | 0.581907 | 0.579684 | 0.576104 | 0.569983 | 0.562966 | 0.548778 | 0.548151 | 0.547427
google/embeddinggemma-300m,baseline,-,20,Teflon IfcBearing,Polyethylen PE,Polyethylen PE,1,Blei,0.503880,12,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Blei | Gusseisen | Tiefbaubeton | Phenolharz PF | Hartfaserplatte | Betonziegel | Faserzementplatte | Heissbitumen | Armierungsstahl | Polycarbonat PC,0.503880 | 0.496636 | 0.492365 | 0.484347 | 0.477765 | 0.464710 | 0.462089 | 0.458252 | 0.454588 | 0.447112
google/embeddinggemma-300m,baseline,-,21,S235JR IfcBearing,Stahlblech verzinkt,Stahlblech verzinkt,1,Gusseisen,0.463970,19,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Blei | Faserzementplatte | Furniersperrholz | Heissbitumen | Hartfaserplatte | Betonziegel | Betonfertigteil normalfest | Brettsperrholz | Dichtungsbahn bituminös,0.463970 | 0.423205 | 0.411281 | 0.408274 | 0.403854 | 0.393364 | 0.390770 | 0.387811 | 0.386582 | 0.384773
google/embeddinggemma-300m,baseline,-,22,Stahl IfcBearing,Stahlblech verzinkt,Stahlblech verzinkt,1,Armierungsstahl,0.635970,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Stahlprofil blank | Chromnickelstahlblech blank | Gusseisen | Chromstahlblech blank | Blei,0.635970 | 0.614595 | 0.571622 | 0.563185 | 0.544162 | 0.542136 | 0.524134 | 0.519844 | 0.518425 | 0.498842
google/embeddinggemma-300m,baseline,-,23,S235JR IfcBearing,Stahlblech verzinkt,Stahlblech verzinkt,1,Gusseisen,0.463970,19,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Blei | Faserzementplatte | Furniersperrholz | Heissbitumen | Hartfaserplatte | Betonziegel | Betonfertigteil normalfest | Brettsperrholz | Dichtungsbahn bituminös,0.463970 | 0.423205 | 0.411281 | 0.408274 | 0.403854 | 0.393364 | 0.390770 | 0.387811 | 0.386582 | 0.384773
google/embeddinggemma-300m,baseline,-,24,Stahl IfcBearing,Stahlblech verzinkt,Stahlblech verzinkt,1,Armierungsstahl,0.635970,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Stahlprofil blank | Chromnickelstahlblech blank | Gusseisen | Chromstahlblech blank | Blei,0.635970 | 0.614595 | 0.571622 | 0.563185 | 0.544162 | 0.542136 | 0.524134 | 0.519844 | 0.518425 | 0.498842
google/embeddinggemma-300m,baseline,-,25,S235JR IfcBearing,Stahlblech verzinkt,Stahlblech verzinkt,1,Gusseisen,0.463970,19,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Blei | Faserzementplatte | Furniersperrholz | Heissbitumen | Hartfaserplatte | Betonziegel | Betonfertigteil normalfest | Brettsperrholz | Dichtungsbahn bituminös,0.463970 | 0.423205 | 0.411281 | 0.408274 | 0.403854 | 0.393364 | 0.390770 | 0.387811 | 0.386582 | 0.384773
google/embeddinggemma-300m,baseline,-,26,Stahl IfcBearing,Stahlblech verzinkt,Stahlblech verzinkt,1,Armierungsstahl,0.635970,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Stahlprofil blank | Chromnickelstahlblech blank | Gusseisen | Chromstahlblech blank | Blei,0.635970 | 0.614595 | 0.571622 | 0.563185 | 0.544162 | 0.542136 | 0.524134 | 0.519844 | 0.518425 | 0.498842
google/embeddinggemma-300m,baseline,-,27,S235JR IfcBearing,Stahlblech verzinkt,Stahlblech verzinkt,1,Gusseisen,0.463970,19,False,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Blei | Faserzementplatte | Furniersperrholz | Heissbitumen | Hartfaserplatte | Betonziegel | Betonfertigteil normalfest | Brettsperrholz | Dichtungsbahn bituminös,0.463970 | 0.423205 | 0.411281 | 0.408274 | 0.403854 | 0.393364 | 0.390770 | 0.387811 | 0.386582 | 0.384773
google/embeddinggemma-300m,baseline,-,28,Stahl IfcBearing,Stahlblech verzinkt,Stahlblech verzinkt,1,Armierungsstahl,0.635970,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Armierungsstahl | Stahlblech verzinkt | Stahlblech blank | Chromstahlblech verzinnt | Chromnickelstahlblech verzinnt | Stahlprofil blank | Chromnickelstahlblech blank | Gusseisen | Chromstahlblech blank | Blei,0.635970 | 0.614595 | 0.571622 | 0.563185 | 0.544162 | 0.542136 | 0.524134 | 0.519844 | 0.518425 | 0.498842
google/embeddinggemma-300m,baseline,-,29,Beton IfcCaissonFoundation,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Tiefbaubeton,0.691373,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.877215,0.750000,1.000000,Tiefbaubeton | Hartbeton einschichtig | Magerbeton | Bohrpfahlbeton | Betonziegel | Betonfertigteil hochfest | Betonfertigteil normalfest | Glasfaserbeton | Hartbeton zweischichtig | Bitumenemulsion,0.691373 | 0.686718 | 0.685965 | 0.681821 | 0.679038 | 0.672014 | 0.666774 | 0.664667 | 0.626663 | 0.596272
google/embeddinggemma-300m,baseline,-,30,Stahlbeton IfcCaissonFoundation,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Bohrpfahlbeton,0.694342,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.877215,0.750000,1.000000,Bohrpfahlbeton | Glasfaserbeton | Hartbeton einschichtig | Tiefbaubeton | Magerbeton | Betonfertigteil hochfest | Betonfertigteil normalfest | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl | Betonziegel,0.694342 | 0.681165 | 0.665770 | 0.649757 | 0.640791 | 0.633821 | 0.627501 | 0.620239 | 0.612385 | 0.608046
google/embeddinggemma-300m,baseline,-,31,Beton IfcCaissonFoundation,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Tiefbaubeton,0.691373,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.877215,0.750000,1.000000,Tiefbaubeton | Hartbeton einschichtig | Magerbeton | Bohrpfahlbeton | Betonziegel | Betonfertigteil hochfest | Betonfertigteil normalfest | Glasfaserbeton | Hartbeton zweischichtig | Bitumenemulsion,0.691373 | 0.686718 | 0.685965 | 0.681821 | 0.679038 | 0.672014 | 0.666774 | 0.664667 | 0.626663 | 0.596272
google/embeddinggemma-300m,baseline,-,32,Stahlbeton IfcCaissonFoundation,Tiefbaubeton | Bohrpfahlbeton,Tiefbaubeton | Bohrpfahlbeton,2,Bohrpfahlbeton,0.694342,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.877215,0.750000,1.000000,Bohrpfahlbeton | Glasfaserbeton | Hartbeton einschichtig | Tiefbaubeton | Magerbeton | Betonfertigteil hochfest | Betonfertigteil normalfest | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl | Betonziegel,0.694342 | 0.681165 | 0.665770 | 0.649757 | 0.640791 | 0.633821 | 0.627501 | 0.620239 | 0.612385 | 0.608046
google/embeddinggemma-300m,baseline,-,33,Beton IfcColumn,Tiefbaubeton,Tiefbaubeton,1,Betonziegel,0.658115,5,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.200000,0.386853,0.200000,1.000000,Betonziegel | Bohrpfahlbeton | Hartbeton einschichtig | Magerbeton | Tiefbaubeton | Betonfertigteil normalfest | Glasfaserbeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl,0.658115 | 0.655230 | 0.633985 | 0.629904 | 0.620794 | 0.619512 | 0.618764 | 0.614868 | 0.586104 | 0.539267
google/embeddinggemma-300m,baseline,-,34,Stahlbeton IfcColumn,Tiefbaubeton,Tiefbaubeton,1,Bohrpfahlbeton,0.682779,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.356207,0.166667,1.000000,Bohrpfahlbeton | Glasfaserbeton | Hartbeton einschichtig | Betonziegel | Magerbeton | Tiefbaubeton | Hartbeton zweischichtig | Betonfertigteil normalfest | Betonfertigteil hochfest | Faserzementplatte,0.682779 | 0.642950 | 0.627306 | 0.617415 | 0.610962 | 0.597902 | 0.593715 | 0.586403 | 0.584685 | 0.546741
google/embeddinggemma-300m,baseline,-,35,S235JR IfcColumn,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Gusseisen,0.427339,23,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Faserzementplatte | Baugrubensicherung Spundwand auskragend | Furniersperrholz | Bohrpfahlbeton | Tiefbaubeton | Brettschichtholz | Betonziegel | Glasfaserbeton | Hartbeton zweischichtig,0.427339 | 0.411939 | 0.401622 | 0.398100 | 0.396293 | 0.395883 | 0.386680 | 0.385210 | 0.385176 | 0.383450
google/embeddinggemma-300m,baseline,-,36,Beton IfcColumn,Tiefbaubeton,Tiefbaubeton,1,Betonziegel,0.658115,5,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.200000,0.386853,0.200000,1.000000,Betonziegel | Bohrpfahlbeton | Hartbeton einschichtig | Magerbeton | Tiefbaubeton | Betonfertigteil normalfest | Glasfaserbeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl,0.658115 | 0.655230 | 0.633985 | 0.629904 | 0.620794 | 0.619512 | 0.618764 | 0.614868 | 0.586104 | 0.539267
google/embeddinggemma-300m,baseline,-,37,Stahlbeton IfcColumn,Tiefbaubeton,Tiefbaubeton,1,Bohrpfahlbeton,0.682779,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.356207,0.166667,1.000000,Bohrpfahlbeton | Glasfaserbeton | Hartbeton einschichtig | Betonziegel | Magerbeton | Tiefbaubeton | Hartbeton zweischichtig | Betonfertigteil normalfest | Betonfertigteil hochfest | Faserzementplatte,0.682779 | 0.642950 | 0.627306 | 0.617415 | 0.610962 | 0.597902 | 0.593715 | 0.586403 | 0.584685 | 0.546741
google/embeddinggemma-300m,baseline,-,38,S235JR IfcColumn,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Gusseisen,0.427339,23,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Faserzementplatte | Baugrubensicherung Spundwand auskragend | Furniersperrholz | Bohrpfahlbeton | Tiefbaubeton | Brettschichtholz | Betonziegel | Glasfaserbeton | Hartbeton zweischichtig,0.427339 | 0.411939 | 0.401622 | 0.398100 | 0.396293 | 0.395883 | 0.386680 | 0.385210 | 0.385176 | 0.383450
google/embeddinggemma-300m,baseline,-,39,Beton IfcColumn,Tiefbaubeton,Tiefbaubeton,1,Betonziegel,0.658115,5,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.200000,0.386853,0.200000,1.000000,Betonziegel | Bohrpfahlbeton | Hartbeton einschichtig | Magerbeton | Tiefbaubeton | Betonfertigteil normalfest | Glasfaserbeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl,0.658115 | 0.655230 | 0.633985 | 0.629904 | 0.620794 | 0.619512 | 0.618764 | 0.614868 | 0.586104 | 0.539267
google/embeddinggemma-300m,baseline,-,40,Stahlbeton IfcColumn,Tiefbaubeton,Tiefbaubeton,1,Bohrpfahlbeton,0.682779,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.356207,0.166667,1.000000,Bohrpfahlbeton | Glasfaserbeton | Hartbeton einschichtig | Betonziegel | Magerbeton | Tiefbaubeton | Hartbeton zweischichtig | Betonfertigteil normalfest | Betonfertigteil hochfest | Faserzementplatte,0.682779 | 0.642950 | 0.627306 | 0.617415 | 0.610962 | 0.597902 | 0.593715 | 0.586403 | 0.584685 | 0.546741
google/embeddinggemma-300m,baseline,-,41,S235JR IfcColumn,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Gusseisen,0.427339,23,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Faserzementplatte | Baugrubensicherung Spundwand auskragend | Furniersperrholz | Bohrpfahlbeton | Tiefbaubeton | Brettschichtholz | Betonziegel | Glasfaserbeton | Hartbeton zweischichtig,0.427339 | 0.411939 | 0.401622 | 0.398100 | 0.396293 | 0.395883 | 0.386680 | 0.385210 | 0.385176 | 0.383450
google/embeddinggemma-300m,baseline,-,42,Beton IfcColumn,Tiefbaubeton,Tiefbaubeton,1,Betonziegel,0.658115,5,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.200000,0.386853,0.200000,1.000000,Betonziegel | Bohrpfahlbeton | Hartbeton einschichtig | Magerbeton | Tiefbaubeton | Betonfertigteil normalfest | Glasfaserbeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl,0.658115 | 0.655230 | 0.633985 | 0.629904 | 0.620794 | 0.619512 | 0.618764 | 0.614868 | 0.586104 | 0.539267
google/embeddinggemma-300m,baseline,-,43,Stahlbeton IfcColumn,Tiefbaubeton,Tiefbaubeton,1,Bohrpfahlbeton,0.682779,6,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.166667,0.356207,0.166667,1.000000,Bohrpfahlbeton | Glasfaserbeton | Hartbeton einschichtig | Betonziegel | Magerbeton | Tiefbaubeton | Hartbeton zweischichtig | Betonfertigteil normalfest | Betonfertigteil hochfest | Faserzementplatte,0.682779 | 0.642950 | 0.627306 | 0.617415 | 0.610962 | 0.597902 | 0.593715 | 0.586403 | 0.584685 | 0.546741
google/embeddinggemma-300m,baseline,-,44,S235JR IfcColumn,Stahlprofil blank | Stahlblech verzinkt,Stahlprofil blank | Stahlblech verzinkt,2,Gusseisen,0.427339,23,False,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Gusseisen | Faserzementplatte | Baugrubensicherung Spundwand auskragend | Furniersperrholz | Bohrpfahlbeton | Tiefbaubeton | Brettschichtholz | Betonziegel | Glasfaserbeton | Hartbeton zweischichtig,0.427339 | 0.411939 | 0.401622 | 0.398100 | 0.396293 | 0.395883 | 0.386680 | 0.385210 | 0.385176 | 0.383450
google/embeddinggemma-300m,baseline,-,45,Beton IfcColumn,Tiefbaubeton,Tiefbaubeton,1,Betonziegel,0.658115,5,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.200000,0.386853,0.200000,1.000000,Betonziegel | Bohrpfahlbeton | Hartbeton einschichtig | Magerbeton | Tiefbaubeton | Betonfertigteil normalfest | Glasfaserbeton | Betonfertigteil hochfest | Hartbeton zweischichtig | Tiefgründung Vorgefertigter Betonpfahl,0.658115 | 0.655230 | 0.633985 | 0.629904 | 0.620794 | 0.619512 | 0.618764 | 0.614868 | 0.586104 | 0.539267
